# BugBuster Current Measurement Log
# AD8411A supply: 5.0000 V
# Rsense: 100.000 mOhm  (gain=50.0)
# AD8411A IO_Block: 4 | DUT: BB IO_Block 1 (12.50 V)
# timestamp_unix,current_A,power_W
1780603572.949,6.532445550e-04,8.165557e-03
1780603573.012,6.588399410e-04,8.235499e-03
1780603573.077,6.588399410e-04,8.235499e-03
1780603573.126,6.588399410e-04,8.235499e-03
1780603573.174,6.588399410e-04,8.235499e-03
1780603573.221,6.588399410e-04,8.235499e-03
1780603573.401,6.349086761e-04,7.936358e-03
1780603573.415,6.349086761e-04,7.936358e-03
1780603573.482,6.349086761e-04,7.936358e-03
1780603573.518,6.507784128e-04,8.134730e-03
1780603573.589,6.507784128e-04,8.134730e-03
1780603573.631,6.507784128e-04,8.134730e-03
1780603573.800,6.629973650e-04,8.287467e-03
1780603573.816,6.629973650e-04,8.287467e-03
1780603573.871,6.629973650e-04,8.287467e-03
1780603573.922,6.629973650e-04,8.287467e-03
1780603573.996,6.629973650e-04,8.287467e-03
1780603574.067,6.771683693e-04,8.464605e-03
1780603574.093,6.771683693e-04,8.464605e-03
1780603574.152,6.771683693e-04,8.464605e-03
1780603574.205,6.771683693e-04,8.464605e-03
1780603574.250,6.771683693e-04,8.464605e-03
1780603574.324,6.621703506e-04,8.277129e-03
1780603574.349,6.621703506e-04,8.277129e-03
1780603574.531,6.089359522e-04,7.611699e-03
1780603574.546,6.089359522e-04,7.611699e-03
1780603574.612,6.089359522e-04,7.611699e-03
1780603574.657,6.089359522e-04,7.611699e-03
1780603574.830,6.230175495e-04,7.787719e-03
1780603574.846,6.230175495e-04,7.787719e-03
1780603574.900,6.230175495e-04,7.787719e-03
1780603574.955,6.230175495e-04,7.787719e-03
1780603575.024,6.230175495e-04,7.787719e-03
1780603575.066,6.638988853e-04,8.298736e-03
1780603575.125,6.638988853e-04,8.298736e-03
1780603575.176,6.638988853e-04,8.298736e-03
1780603575.241,6.638988853e-04,8.298736e-03
1780603575.287,6.436929107e-04,8.046161e-03
1780603575.750,6.301924586e-04,7.877406e-03
1780603575.771,6.301924586e-04,7.877406e-03
1780603575.874,6.373748183e-04,7.967185e-03
1780603575.892,6.373748183e-04,7.967185e-03
1780603575.950,6.373748183e-04,7.967185e-03
1780603575.996,6.373748183e-04,7.967185e-03
1780603576.160,6.048157811e-04,7.560197e-03
1780603576.175,6.048157811e-04,7.560197e-03
1780603576.229,6.048157811e-04,7.560197e-03
1780603577.191,6.008297205e-04,7.510372e-03
1780603577.229,6.008297205e-04,7.510372e-03
1780603577.277,6.008297205e-04,7.510372e-03
1780603577.312,6.008297205e-04,7.510372e-03
1780603577.488,6.306320429e-04,7.882901e-03
1780603577.519,6.306320429e-04,7.882901e-03
1780603577.561,6.306320429e-04,7.882901e-03
1780603577.616,6.034150720e-04,7.542688e-03
1780603577.687,6.034150720e-04,7.542688e-03
1780603577.717,6.034150720e-04,7.542688e-03
1780603577.784,6.034150720e-04,7.542688e-03
1780603577.853,6.304010749e-04,7.880013e-03
1780603577.894,6.304010749e-04,7.880013e-03
1780603577.931,6.304010749e-04,7.880013e-03
1780603578.120,6.044805050e-04,7.556006e-03
1780603578.136,6.044805050e-04,7.556006e-03
1780603578.219,6.044805050e-04,7.556006e-03
1780603578.246,6.044805050e-04,7.556006e-03
1780603578.310,6.044805050e-04,7.556006e-03
1780603578.353,6.135031581e-04,7.668789e-03
1780603578.431,6.135031581e-04,7.668789e-03
1780603578.496,6.135031581e-04,7.668789e-03
1780603578.513,6.135031581e-04,7.668789e-03
1780603578.569,6.135031581e-04,7.668789e-03
1780603578.622,6.322711706e-04,7.903390e-03
1780603578.681,6.322711706e-04,7.903390e-03
1780603578.732,6.322711706e-04,7.903390e-03
1780603578.784,6.322711706e-04,7.903390e-03
1780603578.841,6.322711706e-04,7.903390e-03
1780603578.915,6.269365549e-04,7.836707e-03
1780603578.943,6.269365549e-04,7.836707e-03
1780603579.016,6.269365549e-04,7.836707e-03
1780603579.070,6.269365549e-04,7.836707e-03
1780603579.118,6.269365549e-04,7.836707e-03
1780603579.165,5.822554231e-04,7.278193e-03
1780603579.326,5.822554231e-04,7.278193e-03
1780603579.353,5.822554231e-04,7.278193e-03
1780603579.397,6.369575858e-04,7.961970e-03
1780603579.455,6.369575858e-04,7.961970e-03
1780603579.509,6.369575858e-04,7.961970e-03
1780603579.554,6.369575858e-04,7.961970e-03
1780603579.612,6.369575858e-04,7.961970e-03
1780603579.674,6.247833371e-04,7.809792e-03
1780603579.734,6.247833371e-04,7.809792e-03
1780603579.787,6.247833371e-04,7.809792e-03
1780603579.858,6.247833371e-04,7.809792e-03
1780603579.885,6.247833371e-04,7.809792e-03
1780603579.946,6.448477507e-04,8.060597e-03
1780603579.994,6.448477507e-04,8.060597e-03
1780603580.073,6.448477507e-04,8.060597e-03
1780603580.097,6.448477507e-04,8.060597e-03
1780603580.149,6.265938282e-04,7.832423e-03
1780603580.203,6.265938282e-04,7.832423e-03
1780603580.279,6.265938282e-04,7.832423e-03
1780603580.323,6.265938282e-04,7.832423e-03
1780603580.378,6.265938282e-04,7.832423e-03
1780603580.455,6.356388330e-04,7.945485e-03
1780603580.486,6.356388330e-04,7.945485e-03
1780603580.554,6.356388330e-04,7.945485e-03
1780603580.596,6.356388330e-04,7.945485e-03
1780603580.772,6.416812539e-04,8.021016e-03
1780603580.789,6.416812539e-04,8.021016e-03
1780603580.861,6.416812539e-04,8.021016e-03
1780603580.892,6.416812539e-04,8.021016e-03
1780603580.960,6.644055247e-04,8.305069e-03
1780603581.006,6.644055247e-04,8.305069e-03
1780603581.182,6.916150451e-04,8.645188e-03
1780603581.199,6.916150451e-04,8.645188e-03
1780603581.272,6.916150451e-04,8.645188e-03
1780603581.308,6.916150451e-04,8.645188e-03
1780603581.488,6.596297026e-04,8.245371e-03
1780603581.508,6.596297026e-04,8.245371e-03
1780603581.574,6.596297026e-04,8.245371e-03
1780603581.626,6.596297026e-04,8.245371e-03
1780603581.703,6.673634052e-04,8.342043e-03
1780603581.721,6.673634052e-04,8.342043e-03
1780603581.898,6.673634052e-04,8.342043e-03
1780603581.915,6.673634052e-04,8.342043e-03
1780603581.984,6.509348750e-04,8.136686e-03
1780603582.053,6.509348750e-04,8.136686e-03
1780603582.092,6.509348750e-04,8.136686e-03
1780603582.130,6.509348750e-04,8.136686e-03
1780603582.307,6.804391742e-04,8.505490e-03
1780603582.374,6.804391742e-04,8.505490e-03
1780603582.407,6.804391742e-04,8.505490e-03
1780603582.443,6.278604269e-04,7.848255e-03
1780603582.509,6.278604269e-04,7.848255e-03
1780603582.567,6.278604269e-04,7.848255e-03
1780603582.615,6.278604269e-04,7.848255e-03
1780603582.660,6.278604269e-04,7.848255e-03
1780603582.822,6.764978170e-04,8.456223e-03
1780603582.841,6.764978170e-04,8.456223e-03
1780603582.916,6.764978170e-04,8.456223e-03
1780603582.949,6.572231650e-04,8.215290e-03
1780603583.016,6.572231650e-04,8.215290e-03
1780603583.071,6.572231650e-04,8.215290e-03
1780603583.113,6.572231650e-04,8.215290e-03
1780603583.168,6.572231650e-04,8.215290e-03
1780603583.231,6.265714765e-04,7.832143e-03
1780603583.279,6.265714765e-04,7.832143e-03
1780603583.324,6.265714765e-04,7.832143e-03
1780603583.387,6.265714765e-04,7.832143e-03
1780603583.442,6.265714765e-04,7.832143e-03
1780603583.490,6.571561098e-04,8.214451e-03
1780603583.550,6.571561098e-04,8.214451e-03
1780603583.604,6.571561098e-04,8.214451e-03
1780603583.672,6.571561098e-04,8.214451e-03
1780603583.707,6.754100323e-04,8.442625e-03
1780603583.777,6.754100323e-04,8.442625e-03
1780603583.833,6.754100323e-04,8.442625e-03
1780603583.872,6.754100323e-04,8.442625e-03
1780603584.042,6.600096822e-04,8.250121e-03
1780603584.074,6.600096822e-04,8.250121e-03
1780603584.135,6.600096822e-04,8.250121e-03
1780603584.181,6.600096822e-04,8.250121e-03
1780603584.359,6.359964609e-04,7.949956e-03
1780603584.375,6.359964609e-04,7.949956e-03
1780603584.560,6.248876452e-04,7.811096e-03
1780603584.575,6.248876452e-04,7.811096e-03
1780603584.660,6.248876452e-04,7.811096e-03
1780603584.694,6.248876452e-04,7.811096e-03
1780603584.757,6.436482072e-04,8.045603e-03
1780603584.803,6.436482072e-04,8.045603e-03
1780603584.863,6.436482072e-04,8.045603e-03
1780603584.910,6.436482072e-04,8.045603e-03
1780603584.957,6.436482072e-04,8.045603e-03
1780603585.010,6.077215075e-04,7.596519e-03
1780603585.081,6.077215075e-04,7.596519e-03
1780603585.109,6.077215075e-04,7.596519e-03
1780603585.188,6.077215075e-04,7.596519e-03
1780603585.225,6.077215075e-04,7.596519e-03
1780603585.284,6.461441517e-04,8.076802e-03
1780603585.324,6.461441517e-04,8.076802e-03
1780603585.409,6.461441517e-04,8.076802e-03
1780603585.430,6.461441517e-04,8.076802e-03
1780603585.492,6.272345781e-04,7.840432e-03
1780603585.533,6.272345781e-04,7.840432e-03
1780603585.596,6.272345781e-04,7.840432e-03
1780603585.682,6.272345781e-04,7.840432e-03
1780603585.696,6.272345781e-04,7.840432e-03
1780603585.810,6.587207317e-04,8.234009e-03
1780603585.836,6.587207317e-04,8.234009e-03
1780603585.902,6.587207317e-04,8.234009e-03
1780603585.935,6.587207317e-04,8.234009e-03
1780603586.007,6.285980344e-04,7.857475e-03
1780603586.134,6.285980344e-04,7.857475e-03
1780603586.152,6.285980344e-04,7.857475e-03
1780603586.207,6.285980344e-04,7.857475e-03
1780603586.284,6.445944309e-04,8.057430e-03
1780603586.336,6.445944309e-04,8.057430e-03
1780603586.398,6.445944309e-04,8.057430e-03
1780603586.441,6.445944309e-04,8.057430e-03
1780603586.499,6.445944309e-04,8.057430e-03
1780603586.539,6.266608834e-04,7.833261e-03
1780603586.600,6.266608834e-04,7.833261e-03
1780603586.656,6.266608834e-04,7.833261e-03
1780603586.705,6.266608834e-04,7.833261e-03
1780603586.753,6.266608834e-04,7.833261e-03
1780603586.819,5.871951580e-04,7.339939e-03
1780603586.875,5.871951580e-04,7.339939e-03
1780603586.911,5.871951580e-04,7.339939e-03
1780603586.968,5.871951580e-04,7.339939e-03
1780603587.019,6.457492709e-04,8.071866e-03
1780603587.075,6.457492709e-04,8.071866e-03
1780603587.124,6.457492709e-04,8.071866e-03
1780603587.184,6.457492709e-04,8.071866e-03
1780603587.233,6.457492709e-04,8.071866e-03
1780603587.289,6.343945861e-04,7.929932e-03
1780603587.346,6.343945861e-04,7.929932e-03
1780603587.416,6.343945861e-04,7.929932e-03
1780603587.552,6.537735462e-04,8.172169e-03
1780603587.566,6.537735462e-04,8.172169e-03
1780603587.633,6.537735462e-04,8.172169e-03
1780603587.760,6.537735462e-04,8.172169e-03
1780603587.786,6.127431989e-04,7.659290e-03
1780603587.847,6.127431989e-04,7.659290e-03
1780603587.884,6.127431989e-04,7.659290e-03
1780603587.952,6.127431989e-04,7.659290e-03
1780603587.989,6.127431989e-04,7.659290e-03
1780603588.057,6.266012788e-04,7.832516e-03
1780603588.093,6.266012788e-04,7.832516e-03
1780603588.153,6.266012788e-04,7.832516e-03
1780603588.208,6.266012788e-04,7.832516e-03
1780603588.271,6.266012788e-04,7.832516e-03
1780603588.345,6.438791752e-04,8.048490e-03
1780603588.369,6.438791752e-04,8.048490e-03
1780603588.456,6.438791752e-04,8.048490e-03
1780603588.484,6.438791752e-04,8.048490e-03
1780603588.686,6.410107017e-04,8.012634e-03
1780603588.700,6.410107017e-04,8.012634e-03
1780603588.759,6.410107017e-04,8.012634e-03
1780603588.814,6.699636579e-04,8.374546e-03
1780603588.873,6.699636579e-04,8.374546e-03
1780603588.927,6.699636579e-04,8.374546e-03
1780603588.982,6.699636579e-04,8.374546e-03
1780603589.028,6.699636579e-04,8.374546e-03
1780603589.097,6.356462836e-04,7.945579e-03
1780603589.293,6.356462836e-04,7.945579e-03
1780603589.309,6.356462836e-04,7.945579e-03
1780603589.365,6.542354822e-04,8.177944e-03
1780603589.418,6.542354822e-04,8.177944e-03
1780603589.482,6.542354822e-04,8.177944e-03
1780603589.531,6.542354822e-04,8.177944e-03
1780603589.577,6.150677800e-04,7.688347e-03
1780603589.643,6.150677800e-04,7.688347e-03
1780603589.687,6.150677800e-04,7.688347e-03
1780603589.788,6.150677800e-04,7.688347e-03
1780603589.805,6.150677800e-04,7.688347e-03
1780603589.984,5.852580070e-04,7.315725e-03
1780603590.006,5.852580070e-04,7.315725e-03
1780603590.059,5.852580070e-04,7.315725e-03
1780603590.109,5.879476666e-04,7.349346e-03
1780603590.180,5.879476666e-04,7.349346e-03
1780603590.222,5.879476666e-04,7.349346e-03
1780603590.394,6.564557552e-04,8.205697e-03
1780603590.409,6.564557552e-04,8.205697e-03
1780603590.498,6.564557552e-04,8.205697e-03
1780603590.536,6.564557552e-04,8.205697e-03
1780603590.737,6.305575371e-04,7.881969e-03
1780603590.752,6.305575371e-04,7.881969e-03
1780603590.810,6.305575371e-04,7.881969e-03
1780603590.873,6.310567260e-04,7.888209e-03
1780603590.913,6.310567260e-04,7.888209e-03
1780603590.968,6.310567260e-04,7.888209e-03
1780603591.035,6.310567260e-04,7.888209e-03
1780603591.079,6.310567260e-04,7.888209e-03
1780603591.127,6.487369537e-04,8.109212e-03
1780603591.184,6.487369537e-04,8.109212e-03
1780603591.243,6.487369537e-04,8.109212e-03
1780603591.307,6.487369537e-04,8.109212e-03
1780603591.339,6.487369537e-04,8.109212e-03
1780603591.409,6.190761924e-04,7.738452e-03
1780603591.455,6.190761924e-04,7.738452e-03
1780603591.643,6.564706564e-04,8.205883e-03
1780603591.712,6.564706564e-04,8.205883e-03
1780603591.725,6.564706564e-04,8.205883e-03
1780603591.799,6.564706564e-04,8.205883e-03
1780603591.843,6.564706564e-04,8.205883e-03
1780603591.889,6.321594119e-04,7.901993e-03
1780603591.942,6.321594119e-04,7.901993e-03
1780603592.043,6.321594119e-04,7.901993e-03
1780603592.074,6.321594119e-04,7.901993e-03
1780603592.254,6.425529718e-04,8.031912e-03
1780603592.275,6.425529718e-04,8.031912e-03
1780603592.352,6.425529718e-04,8.031912e-03
1780603592.376,6.584003568e-04,8.230004e-03
1780603592.434,6.584003568e-04,8.230004e-03
1780603592.480,6.584003568e-04,8.230004e-03
1780603592.541,6.584003568e-04,8.230004e-03
1780603592.588,6.584003568e-04,8.230004e-03
1780603592.642,6.183311343e-04,7.729139e-03
1780603592.696,6.183311343e-04,7.729139e-03
1780603592.755,6.183311343e-04,7.729139e-03
1780603592.806,6.183311343e-04,7.729139e-03
1780603592.880,6.183311343e-04,7.729139e-03
1780603592.913,6.549954414e-04,8.187443e-03
1780603592.965,6.549954414e-04,8.187443e-03
1780603593.021,6.549954414e-04,8.187443e-03
1780603593.080,6.549954414e-04,8.187443e-03
1780603593.148,6.549954414e-04,8.187443e-03
1780603593.186,6.610378623e-04,8.262973e-03
1780603593.361,6.610378623e-04,8.262973e-03
1780603593.380,6.610378623e-04,8.262973e-03
1780603593.456,6.320923567e-04,7.901154e-03
1780603593.487,6.320923567e-04,7.901154e-03
1780603593.537,6.320923567e-04,7.901154e-03
1780603593.595,6.320923567e-04,7.901154e-03
1780603593.656,6.320923567e-04,7.901154e-03
1780603593.703,6.108582020e-04,7.635728e-03
1780603593.763,6.108582020e-04,7.635728e-03
1780603593.808,6.108582020e-04,7.635728e-03
1780603593.875,6.108582020e-04,7.635728e-03
1780603593.944,6.173625588e-04,7.717032e-03
1780603594.022,6.173625588e-04,7.717032e-03
1780603594.041,6.173625588e-04,7.717032e-03
1780603594.090,6.173625588e-04,7.717032e-03
1780603594.148,6.173625588e-04,7.717032e-03
1780603594.204,6.382688880e-04,7.978361e-03
1780603594.384,6.382688880e-04,7.978361e-03
1780603594.400,6.382688880e-04,7.978361e-03
1780603594.500,6.351396441e-04,7.939246e-03
1780603594.534,6.351396441e-04,7.939246e-03
1780603594.633,6.351396441e-04,7.939246e-03
1780603594.666,6.351396441e-04,7.939246e-03
1780603594.709,5.751252174e-04,7.189065e-03
1780603594.755,5.751252174e-04,7.189065e-03
1780603594.810,5.751252174e-04,7.189065e-03
1780603594.884,5.751252174e-04,7.189065e-03
1780603594.922,5.751252174e-04,7.189065e-03
1780603594.984,6.446391344e-04,8.057989e-03
1780603595.034,6.446391344e-04,8.057989e-03
1780603595.121,6.446391344e-04,8.057989e-03
1780603595.151,6.446391344e-04,8.057989e-03
1780603595.217,6.322190166e-04,7.902738e-03
1780603595.259,6.322190166e-04,7.902738e-03
1780603595.322,6.322190166e-04,7.902738e-03
1780603595.356,6.322190166e-04,7.902738e-03
1780603595.418,6.322190166e-04,7.902738e-03
1780603595.498,6.326213479e-04,7.907767e-03
1780603595.519,6.326213479e-04,7.907767e-03
1780603595.570,6.326213479e-04,7.907767e-03
1780603595.627,6.326213479e-04,7.907767e-03
1780603595.683,6.326213479e-04,7.907767e-03
1780603595.732,6.370022893e-04,7.962529e-03
1780603595.787,6.370022893e-04,7.962529e-03
1780603595.843,6.370022893e-04,7.962529e-03
1780603595.922,6.370022893e-04,7.962529e-03
1780603595.984,6.367638707e-04,7.959548e-03
1780603596.013,6.367638707e-04,7.959548e-03
1780603596.087,6.367638707e-04,7.959548e-03
1780603596.122,6.367638707e-04,7.959548e-03
1780603596.160,6.367638707e-04,7.959548e-03
1780603596.332,6.043836474e-04,7.554796e-03
1780603596.348,6.043836474e-04,7.554796e-03
1780603596.404,6.043836474e-04,7.554796e-03
1780603596.467,6.449967623e-04,8.062460e-03
1780603596.504,6.449967623e-04,8.062460e-03
1780603596.565,6.449967623e-04,8.062460e-03
1780603596.627,6.449967623e-04,8.062460e-03
1780603596.677,6.449967623e-04,8.062460e-03
1780603596.738,6.115213037e-04,7.644016e-03
1780603596.781,6.115213037e-04,7.644016e-03
1780603596.856,6.115213037e-04,7.644016e-03
1780603596.884,6.115213037e-04,7.644016e-03
1780603597.055,6.408095360e-04,8.010119e-03
1780603597.074,6.408095360e-04,8.010119e-03
1780603597.146,6.408095360e-04,8.010119e-03
1780603597.189,6.408095360e-04,8.010119e-03
1780603597.267,6.470531225e-04,8.088164e-03
1780603597.288,6.470531225e-04,8.088164e-03
1780603597.356,6.470531225e-04,8.088164e-03
1780603597.393,6.470531225e-04,8.088164e-03
1780603597.499,6.470531225e-04,8.088164e-03
1780603597.514,6.417259574e-04,8.021574e-03
1780603597.568,6.417259574e-04,8.021574e-03
1780603597.620,6.417259574e-04,8.021574e-03
1780603597.680,6.417259574e-04,8.021574e-03
1780603597.725,6.417259574e-04,8.021574e-03
1780603597.782,6.556957960e-04,8.196197e-03
1780603597.834,6.556957960e-04,8.196197e-03
1780603597.890,6.556957960e-04,8.196197e-03
1780603598.127,6.257742643e-04,7.822178e-03
1780603598.144,6.257742643e-04,7.822178e-03
1780603598.256,6.257742643e-04,7.822178e-03
1780603598.391,6.146058440e-04,7.682573e-03
1780603598.417,6.146058440e-04,7.682573e-03
1780603598.587,6.316453218e-04,7.895567e-03
1780603598.605,6.316453218e-04,7.895567e-03
1780603598.794,6.470754743e-04,8.088443e-03
1780603598.816,6.470754743e-04,8.088443e-03
1780603599.012,6.267949939e-04,7.834937e-03
1780603599.056,6.267949939e-04,7.834937e-03
1780603599.095,6.267949939e-04,7.834937e-03
1780603599.136,6.267949939e-04,7.834937e-03
1780603599.201,6.267949939e-04,7.834937e-03
1780603599.253,6.267949939e-04,7.834937e-03
1780603599.312,6.353259087e-04,7.941574e-03
1780603599.351,6.353259087e-04,7.941574e-03
1780603599.407,6.353259087e-04,7.941574e-03
1780603599.505,6.353259087e-04,7.941574e-03
1780603599.519,6.209537387e-04,7.761922e-03
1780603599.576,6.209537387e-04,7.761922e-03
1780603599.628,6.209537387e-04,7.761922e-03
1780603599.697,6.209537387e-04,7.761922e-03
1780603599.752,6.209537387e-04,7.761922e-03
1780603599.799,6.212741137e-04,7.765926e-03
1780603599.855,6.212741137e-04,7.765926e-03
1780603599.906,6.212741137e-04,7.765926e-03
1780603599.952,6.212741137e-04,7.765926e-03
1780603600.015,6.212741137e-04,7.765926e-03
1780603600.070,5.928948522e-04,7.411186e-03
1780603600.117,5.928948522e-04,7.411186e-03
1780603600.164,5.928948522e-04,7.411186e-03
1780603600.234,5.928948522e-04,7.411186e-03
1780603600.273,5.928948522e-04,7.411186e-03
1780603600.329,6.276741624e-04,7.845927e-03
1780603600.378,6.276741624e-04,7.845927e-03
1780603600.428,6.276741624e-04,7.845927e-03
1780603600.487,6.276741624e-04,7.845927e-03
1780603600.535,6.336942315e-04,7.921178e-03
1780603600.591,6.336942315e-04,7.921178e-03
1780603600.657,6.336942315e-04,7.921178e-03
1780603600.698,6.336942315e-04,7.921178e-03
1780603600.757,6.336942315e-04,7.921178e-03
1780603600.827,6.333068013e-04,7.916335e-03
1780603600.874,6.333068013e-04,7.916335e-03
1780603600.938,6.333068013e-04,7.916335e-03
1780603600.981,6.333068013e-04,7.916335e-03
1780603601.044,6.333068013e-04,7.916335e-03
1780603601.146,6.076022983e-04,7.595029e-03
1780603601.162,6.076022983e-04,7.595029e-03
1780603601.218,6.076022983e-04,7.595029e-03
1780603601.273,6.076022983e-04,7.595029e-03
1780603601.340,6.208866835e-04,7.761084e-03
1780603601.381,6.208866835e-04,7.761084e-03
1780603601.455,6.208866835e-04,7.761084e-03
1780603601.491,6.208866835e-04,7.761084e-03
1780603601.550,6.208866835e-04,7.761084e-03
1780603601.592,5.996823311e-04,7.496029e-03
1780603601.656,5.996823311e-04,7.496029e-03
1780603601.704,5.996823311e-04,7.496029e-03
1780603601.761,5.996823311e-04,7.496029e-03
1780603601.808,6.447806954e-04,8.059759e-03
1780603601.965,6.447806954e-04,8.059759e-03
1780603602.001,6.447806954e-04,8.059759e-03
1780603602.041,6.447806954e-04,8.059759e-03
1780603602.087,6.444528699e-04,8.055661e-03
1780603602.161,6.444528699e-04,8.055661e-03
1780603602.195,6.444528699e-04,8.055661e-03
1780603602.385,6.697773933e-04,8.372217e-03
1780603602.401,6.697773933e-04,8.372217e-03
1780603602.578,6.459206343e-04,8.074008e-03
1780603602.601,6.459206343e-04,8.074008e-03
1780603602.669,6.459206343e-04,8.074008e-03
1780603602.701,6.459206343e-04,8.074008e-03
1780603602.754,6.459206343e-04,8.074008e-03
1780603602.817,6.459206343e-04,8.074008e-03
1780603603.004,6.576851010e-04,8.221064e-03
1780603603.021,6.576851010e-04,8.221064e-03
1780603603.210,6.317794323e-04,7.897243e-03
1780603603.225,6.317794323e-04,7.897243e-03
1780603603.419,6.533488631e-04,8.166861e-03
1780603603.433,6.533488631e-04,8.166861e-03
1780603603.604,6.702542305e-04,8.378178e-03
1780603603.620,6.702542305e-04,8.378178e-03
1780603603.698,6.702542305e-04,8.378178e-03
1780603603.736,6.702542305e-04,8.378178e-03
1780603603.800,6.702542305e-04,8.378178e-03
1780603603.835,6.702542305e-04,8.378178e-03
1780603604.007,6.672814488e-04,8.341018e-03
1780603604.026,6.672814488e-04,8.341018e-03
1780603604.218,6.587505341e-04,8.234382e-03
1780603604.233,6.587505341e-04,8.234382e-03
1780603604.285,6.587505341e-04,8.234382e-03
1780603604.341,6.587505341e-04,8.234382e-03
1780603604.409,6.166771054e-04,7.708464e-03
1780603604.452,6.166771054e-04,7.708464e-03
1780603604.521,6.166771054e-04,7.708464e-03
1780603604.556,6.166771054e-04,7.708464e-03
1780603604.725,6.008893251e-04,7.511117e-03
1780603604.740,6.008893251e-04,7.511117e-03
1780603604.798,6.008893251e-04,7.511117e-03
1780603604.857,6.008893251e-04,7.511117e-03
1780603604.931,6.391555071e-04,7.989444e-03
1780603604.956,6.391555071e-04,7.989444e-03
1780603605.003,6.391555071e-04,7.989444e-03
1780603605.069,6.391555071e-04,7.989444e-03
1780603605.263,6.368830800e-04,7.961039e-03
1780603605.287,6.368830800e-04,7.961039e-03
1780603605.347,6.368830800e-04,7.961039e-03
1780603605.391,6.253868341e-04,7.817335e-03
1780603605.468,6.253868341e-04,7.817335e-03
1780603605.500,6.253868341e-04,7.817335e-03
1780603605.554,6.253868341e-04,7.817335e-03
1780603605.608,6.253868341e-04,7.817335e-03
1780603605.750,6.527602673e-04,8.159503e-03
1780603605.765,6.527602673e-04,8.159503e-03
1780603605.821,6.527602673e-04,8.159503e-03
1780603605.881,6.527602673e-04,8.159503e-03
1780603605.925,6.367862225e-04,7.959828e-03
1780603605.981,6.367862225e-04,7.959828e-03
1780603606.059,6.367862225e-04,7.959828e-03
1780603606.087,6.367862225e-04,7.959828e-03
1780603606.168,6.367862225e-04,7.959828e-03
1780603606.196,6.626918912e-04,8.283649e-03
1780603606.367,6.626918912e-04,8.283649e-03
1780603606.391,6.626918912e-04,8.283649e-03
1780603606.442,6.712228060e-04,8.390285e-03
1780603606.491,6.712228060e-04,8.390285e-03
1780603606.564,6.712228060e-04,8.390285e-03
1780603606.604,6.712228060e-04,8.390285e-03
1780603606.777,6.588101387e-04,8.235127e-03
1780603606.797,6.588101387e-04,8.235127e-03
1780603606.877,6.588101387e-04,8.235127e-03
1780603606.901,6.588101387e-04,8.235127e-03
1780603607.103,6.565600634e-04,8.207001e-03
1780603607.118,6.565600634e-04,8.207001e-03
1780603607.290,6.422549486e-04,8.028187e-03
1780603607.313,6.422549486e-04,8.028187e-03
1780603607.357,6.422549486e-04,8.028187e-03
1780603607.417,6.422549486e-04,8.028187e-03
1780603607.492,6.180107594e-04,7.725134e-03
1780603607.522,6.180107594e-04,7.725134e-03
1780603607.589,6.180107594e-04,7.725134e-03
1780603607.635,6.180107594e-04,7.725134e-03
1780603607.694,6.197839975e-04,7.747300e-03
1780603607.737,6.197839975e-04,7.747300e-03
1780603607.812,6.197839975e-04,7.747300e-03
1780603607.854,6.197839975e-04,7.747300e-03
1780603607.900,6.197839975e-04,7.747300e-03
1780603607.945,6.335079670e-04,7.918850e-03
1780603608.031,6.335079670e-04,7.918850e-03
1780603608.055,6.335079670e-04,7.918850e-03
1780603608.104,6.335079670e-04,7.918850e-03
1780603608.154,6.335079670e-04,7.918850e-03
1780603608.212,6.215125322e-04,7.768907e-03
1780603608.272,6.215125322e-04,7.768907e-03
1780603608.317,6.215125322e-04,7.768907e-03
1780603608.373,6.215125322e-04,7.768907e-03
1780603608.434,6.215125322e-04,7.768907e-03
1780603608.485,6.436333060e-04,8.045416e-03
1780603608.532,6.436333060e-04,8.045416e-03
1780603608.608,6.436333060e-04,8.045416e-03
1780603608.640,6.436333060e-04,8.045416e-03
1780603608.708,6.597787142e-04,8.247234e-03
1780603608.745,6.597787142e-04,8.247234e-03
1780603609.125,6.597787142e-04,8.247234e-03
1780603609.193,6.597787142e-04,8.247234e-03
1780603609.253,6.597787142e-04,8.247234e-03
1780603609.275,6.211921573e-04,7.764902e-03
1780603609.335,6.211921573e-04,7.764902e-03
1780603609.401,6.211921573e-04,7.764902e-03
1780603609.442,6.211921573e-04,7.764902e-03
1780603609.483,6.239786744e-04,7.799733e-03
1780603609.549,6.239786744e-04,7.799733e-03
1780603609.585,6.239786744e-04,7.799733e-03
1780603609.643,6.239786744e-04,7.799733e-03
1780603609.689,6.239786744e-04,7.799733e-03
1780603609.744,6.045177579e-04,7.556472e-03
1780603609.797,6.045177579e-04,7.556472e-03
1780603609.949,6.045177579e-04,7.556472e-03
1780603609.965,6.045177579e-04,7.556472e-03
1780603610.023,6.273314357e-04,7.841643e-03
1780603610.160,6.273314357e-04,7.841643e-03
1780603610.175,6.273314357e-04,7.841643e-03
1780603610.271,6.419420242e-04,8.024275e-03
1780603610.289,6.419420242e-04,8.024275e-03
1780603610.369,6.419420242e-04,8.024275e-03
1780603610.394,6.419420242e-04,8.024275e-03
1780603610.579,6.449818611e-04,8.062273e-03
1780603610.595,6.449818611e-04,8.062273e-03
